Program	Message	Time	Details
PAC-MAN Championship Edition DX+	key up	4512157	Down
PAC-MAN Championship Edition DX+	key down	4512188	Right
PAC-MAN Championship Edition DX+	key down	4512500	Up
PAC-MAN Championship Edition DX+	key up	4512531	Right
PAC-MAN Championship Edition DX+	key down	4512718	Right
PAC-MAN Championship Edition DX+	key up	4512750	Up
PAC-MAN Championship Edition DX+	key down	4513124	Down
PAC-MAN Championship Edition DX+	key up	4513155	Right
PAC-MAN Championship Edition DX+	key down	4513249	Right
PAC-MAN Championship Edition DX+	key up	4513264	Down
PAC-MAN Championship Edition DX+	key down	4513748	Up
PAC-MAN Championship Edition DX+	key up	4513748	Right
PAC-MAN Championship Edition DX+	key up	4513951	Up
PAC-MAN Championship Edition DX+	key down	4514060	Return
PAC-MAN Championship Edition DX+	key up	4514169	Return
PAC-MAN Championship Edition DX+	key down	4514325	Up
PAC-MAN Championship Edition DX+	key up	4514746	Up
PAC-MAN Championship Edition DX+	key down	4514778	Right
PAC-MAN Championship Edition DX+	key up	4515214	Right
PAC-MAN Championship Edition DX+	key down	4515214	Up
PAC-MAN Championship Edition DX+	key up	4515277	Up
PAC-MAN Championship Edition DX+	key down	4515308	Right
PAC-MAN Championship Edition DX+	key down	4515823	Down
PAC-MAN Championship Edition DX+	key up	4515870	Right
PAC-MAN Championship Edition DX+	key down	4516618	Left
PAC-MAN Championship Edition DX+	key up	4516650	Down
PAC-MAN Championship Edition DX+	key down	4517180	Up
PAC-MAN Championship Edition DX+	key up	4517242	Left
PAC-MAN Championship Edition DX+	key up	4517851	Up
PAC-MAN Championship Edition DX+	key down	4517866	Right
PAC-MAN Championship Edition DX+	key up	4517929	Right
PAC-MAN Championship Edition DX+	key down	4517991	Down
PAC-MAN Championship Edition DX+	key down	4518475	Right
PAC-MAN Championship Edition DX+	key up	4518506	Down
PAC-MAN Championship Edition DX+	key up	4518522	Right
PAC-MAN Championship Edition DX+	key down	4518584	Down
PAC-MAN Championship Edition DX+	key up	4518615	Down
PAC-MAN Championship Edition DX+	key down	4518678	Left
PAC-MAN Championship Edition DX+	key down	4519005	Up
PAC-MAN Championship Edition DX+	key up	4519036	Left
PAC-MAN Championship Edition DX+	key down	4519161	Left
PAC-MAN Championship Edition DX+	key up	4519192	Up
PAC-MAN Championship Edition DX+	key down	4519832	Down
PAC-MAN Championship Edition DX+	key up	4519863	Left
PAC-MAN Championship Edition DX+	key down	4519957	Left
PAC-MAN Championship Edition DX+	key up	4519972	Down
PAC-MAN Championship Edition DX+	key down	4520971	Up
PAC-MAN Championship Edition DX+	key up	4521080	Left
PAC-MAN Championship Edition DX+	key down	4522312	Right
PAC-MAN Championship Edition DX+	key up	4522344	Up
PAC-MAN Championship Edition DX+	key down	4523373	Down
PAC-MAN Championship Edition DX+	key up	4523389	Right
PAC-MAN Championship Edition DX+	key down	4524091	Left
PAC-MAN Championship Edition DX+	key up	4524122	Down
PAC-MAN Championship Edition DX+	key down	4524730	Up
PAC-MAN Championship Edition DX+	key up	4524777	Left
PAC-MAN Championship Edition DX+	key down	4525167	Right
PAC-MAN Championship Edition DX+	key up	4525199	Up
PAC-MAN Championship Edition DX+	key down	4525323	Up
PAC-MAN Championship Edition DX+	key up	4525339	Right
PAC-MAN Championship Edition DX+	key down	4525604	Left
PAC-MAN Championship Edition DX+	key up	4525635	Up
PAC-MAN Championship Edition DX+	key down	4526010	Down
PAC-MAN Championship Edition DX+	key up	4526057	Left
PAC-MAN Championship Edition DX+	key down	4526759	Right
PAC-MAN Championship Edition DX+	key up	4526790	Down
PAC-MAN Championship Edition DX+	key down	4527102	Up
PAC-MAN Championship Edition DX+	key up	4527211	Right
PAC-MAN Championship Edition DX+	key up	4527991	Up
PAC-MAN Championship Edition DX+	key down	4528007	Right
PAC-MAN Championship Edition DX+	key down	4528256	Down
PAC-MAN Championship Edition DX+	key up	4528287	Right
PAC-MAN Championship Edition DX+	key down	4529208	Left
PAC-MAN Championship Edition DX+	key up	4529301	Down
PAC-MAN Championship Edition DX+	key down	4529754	Up
PAC-MAN Championship Edition DX+	key up	4529769	Left
PAC-MAN Championship Edition DX+	key down	4530284	Left
PAC-MAN Championship Edition DX+	key up	4530300	Up
PAC-MAN Championship Edition DX+	key down	4530830	Up
PAC-MAN Championship Edition DX+	key up	4530846	Left
PAC-MAN Championship Edition DX+	key down	4531470	Left
PAC-MAN Championship Edition DX+	key up	4531517	Up
PAC-MAN Championship Edition DX+	key down	4532281	Down
PAC-MAN Championship Edition DX+	key up	4532343	Left
PAC-MAN Championship Edition DX+	key down	4532687	Left
PAC-MAN Championship Edition DX+	key up	4532702	Down
PAC-MAN Championship Edition DX+	key down	4532905	Down
PAC-MAN Championship Edition DX+	key up	4532952	Left
PAC-MAN Championship Edition DX+	key down	4533311	Right
PAC-MAN Championship Edition DX+	key up	4533326	Down
PAC-MAN Championship Edition DX+	key up	4533498	Right
PAC-MAN Championship Edition DX+	key down	4533545	Up
PAC-MAN Championship Edition DX+	key up	4533716	Up
PAC-MAN Championship Edition DX+	key down	4533810	Return
PAC-MAN Championship Edition DX+	key up	4533919	Return
PAC-MAN Championship Edition DX+	key down	4534169	Down
PAC-MAN Championship Edition DX+	key up	4534527	Down
PAC-MAN Championship Edition DX+	key down	4534559	Right
PAC-MAN Championship Edition DX+	key down	4534964	Up
PAC-MAN Championship Edition DX+	key up	4534980	Right
PAC-MAN Championship Edition DX+	key up	4535198	Up
PAC-MAN Championship Edition DX+	key down	4535229	Up
PAC-MAN Championship Edition DX+	key up	4535292	Up
PAC-MAN Championship Edition DX+	key down	4535339	Right
PAC-MAN Championship Edition DX+	key down	4535853	Down
PAC-MAN Championship Edition DX+	key up	4535931	Right
PAC-MAN Championship Edition DX+	key down	4536181	Left
PAC-MAN Championship Edition DX+	key up	4536181	Down
PAC-MAN Championship Edition DX+	key down	4536431	Up
PAC-MAN Championship Edition DX+	key up	4536462	Left
PAC-MAN Championship Edition DX+	key down	4536711	Left
PAC-MAN Championship Edition DX+	key up	4536758	Up
PAC-MAN Championship Edition DX+	key down	4536977	Down
PAC-MAN Championship Edition DX+	key up	4536992	Left
PAC-MAN Championship Edition DX+	key down	4537741	Right
PAC-MAN Championship Edition DX+	key up	4537803	Down
PAC-MAN Championship Edition DX+	key down	4538537	Up
PAC-MAN Championship Edition DX+	key up	4538537	Right
PAC-MAN Championship Edition DX+	key down	4539176	Right
PAC-MAN Championship Edition DX+	key up	4539176	Up
PAC-MAN Championship Edition DX+	key up	4539613	Right
PAC-MAN Championship Edition DX+	key down	4539660	Down
PAC-MAN Championship Edition DX+	key down	4540112	Right
PAC-MAN Championship Edition DX+	key up	4540128	Down
PAC-MAN Championship Edition DX+	key down	4540471	Up
PAC-MAN Championship Edition DX+	key up	4540487	Right
PAC-MAN Championship Edition DX+	key up	4541064	Up
PAC-MAN Championship Edition DX+	key down	4541111	Left
PAC-MAN Championship Edition DX+	key up	4541516	Left
PAC-MAN Championship Edition DX+	key down	4541547	Right
PAC-MAN Championship Edition DX+	key up	4541735	Right
PAC-MAN Championship Edition DX+	key down	4541750	Down
PAC-MAN Championship Edition DX+	key down	4542000	Left
PAC-MAN Championship Edition DX+	key up	4542000	Down
PAC-MAN Championship Edition DX+	key down	4542437	Down
PAC-MAN Championship Edition DX+	key up	4542452	Left
PAC-MAN Championship Edition DX+	key down	4543029	Left
PAC-MAN Championship Edition DX+	key up	4543045	Down
PAC-MAN Championship Edition DX+	key down	4543997	Up
PAC-MAN Championship Edition DX+	key up	4544028	Left
PAC-MAN Championship Edition DX+	key down	4544324	Left
PAC-MAN Championship Edition DX+	key up	4544340	Up
PAC-MAN Championship Edition DX+	key up	4544652	Left
PAC-MAN Championship Edition DX+	key down	4544683	Right
PAC-MAN Championship Edition DX+	key up	4545073	Right
PAC-MAN Championship Edition DX+	key down	4545089	Up
PAC-MAN Championship Edition DX+	key down	4545167	Right
PAC-MAN Championship Edition DX+	key up	4545198	Up
PAC-MAN Championship Edition DX+	key down	4545245	Up
PAC-MAN Championship Edition DX+	key up	4545260	Right
PAC-MAN Championship Edition DX+	key down	4545541	Left
PAC-MAN Championship Edition DX+	key up	4545572	Up
PAC-MAN Championship Edition DX+	key down	4546430	Up
PAC-MAN Championship Edition DX+	key up	4546461	Left
PAC-MAN Championship Edition DX+	key down	4546649	Left
PAC-MAN Championship Edition DX+	key up	4546680	Up
PAC-MAN Championship Edition DX+	key down	4547725	Down
PAC-MAN Championship Edition DX+	key up	4547772	Left
PAC-MAN Championship Edition DX+	key down	4548786	Right
PAC-MAN Championship Edition DX+	key up	4548801	Down
PAC-MAN Championship Edition DX+	key down	4549550	Up
PAC-MAN Championship Edition DX+	key up	4549581	Right
PAC-MAN Championship Edition DX+	key down	4550361	Left
PAC-MAN Championship Edition DX+	key up	4550393	Up
PAC-MAN Championship Edition DX+	key down	4551001	Down
PAC-MAN Championship Edition DX+	key up	4551141	Left
PAC-MAN Championship Edition DX+	key down	4551609	Right
PAC-MAN Championship Edition DX+	key up	4551641	Down
PAC-MAN Championship Edition DX+	key down	4551921	Up
PAC-MAN Championship Edition DX+	key up	4551984	Right
PAC-MAN Championship Edition DX+	key down	4552405	Left
PAC-MAN Championship Edition DX+	key up	4552452	Up
PAC-MAN Championship Edition DX+	key down	4552733	Down
PAC-MAN Championship Edition DX+	key up	4552748	Left
PAC-MAN Championship Edition DX+	key down	4552951	Right
PAC-MAN Championship Edition DX+	key up	4552998	Down
PAC-MAN Championship Edition DX+	key down	4554215	Down
PAC-MAN Championship Edition DX+	key up	4554246	Right
PAC-MAN Championship Edition DX+	key up	4554558	Down
PAC-MAN Championship Edition DX+	key down	4554558	Left
PAC-MAN Championship Edition DX+	key down	4555135	Up
PAC-MAN Championship Edition DX+	key up	4555151	Left
PAC-MAN Championship Edition DX+	key down	4555681	Right
PAC-MAN Championship Edition DX+	key up	4555712	Up
PAC-MAN Championship Edition DX+	key down	4556212	Down
PAC-MAN Championship Edition DX+	key up	4556258	Right
PAC-MAN Championship Edition DX+	key up	4556648	Down
PAC-MAN Championship Edition DX+	key down	4556726	Up
PAC-MAN Championship Edition DX+	key down	4556914	Left
PAC-MAN Championship Edition DX+	key up	4556945	Up
PAC-MAN Championship Edition DX+	key up	4557850	Left
PAC-MAN Championship Edition DX+	key down	4559441	Down
PAC-MAN Championship Edition DX+	key up	4559846	Down
PAC-MAN Championship Edition DX+	key down	4560283	Up
PAC-MAN Championship Edition DX+	key up	4560564	Up
PAC-MAN Championship Edition DX+	key down	4560658	Left
PAC-MAN Championship Edition DX+	key up	4561063	Left
PAC-MAN Championship Edition DX+	key down	4561297	Right
PAC-MAN Championship Edition DX+	key down	4561578	Down
PAC-MAN Championship Edition DX+	key up	4561609	Right
PAC-MAN Championship Edition DX+	key down	4561765	Right
PAC-MAN Championship Edition DX+	key up	4561796	Down
PAC-MAN Championship Edition DX+	key down	4562280	Up
PAC-MAN Championship Edition DX+	key up	4562296	Right
PAC-MAN Championship Edition DX+	key down	4562498	Left
PAC-MAN Championship Edition DX+	key up	4562514	Up
PAC-MAN Championship Edition DX+	key down	4562826	Right
PAC-MAN Championship Edition DX+	key up	4562842	Left
PAC-MAN Championship Edition DX+	key down	4563138	Down
PAC-MAN Championship Edition DX+	key up	4563169	Right
PAC-MAN Championship Edition DX+	key up	4563700	Down
PAC-MAN Championship Edition DX+	key down	4563793	Up
PAC-MAN Championship Edition DX+	key up	4564058	Up
PAC-MAN Championship Edition DX+	key down	4564074	Right
PAC-MAN Championship Edition DX+	key up	4564776	Right
PAC-MAN Championship Edition DX+	key down	4565072	Right
PAC-MAN Championship Edition DX+	key up	4565119	Right
PAC-MAN Championship Edition DX+	key down	4565260	Right
PAC-MAN Championship Edition DX+	key up	4565993	Right
PAC-MAN Championship Edition DX+	key down	4566040	Down
PAC-MAN Championship Edition DX+	key up	4566383	Down
PAC-MAN Championship Edition DX+	key down	4566508	Right
PAC-MAN Championship Edition DX+	key down	4566695	Up
PAC-MAN Championship Edition DX+	key up	4566695	Right
PAC-MAN Championship Edition DX+	key down	4566991	Left
PAC-MAN Championship Edition DX+	key up	4567007	Up
PAC-MAN Championship Edition DX+	key down	4567194	Up
PAC-MAN Championship Edition DX+	key up	4567210	Left
PAC-MAN Championship Edition DX+	key down	4567678	Left
PAC-MAN Championship Edition DX+	key up	4567709	Up
PAC-MAN Championship Edition DX+	key down	4567958	Up
PAC-MAN Championship Edition DX+	key up	4567990	Left
PAC-MAN Championship Edition DX+	key down	4568364	Right
PAC-MAN Championship Edition DX+	key up	4568395	Up
PAC-MAN Championship Edition DX+	key down	4569035	Down
PAC-MAN Championship Edition DX+	key up	4569097	Right
PAC-MAN Championship Edition DX+	key down	4570330	Left
PAC-MAN Championship Edition DX+	key up	4570361	Down
PAC-MAN Championship Edition DX+	key down	4571780	Right
PAC-MAN Championship Edition DX+	key up	4571796	Left
PAC-MAN Championship Edition DX+	key up	4572124	Right
PAC-MAN Championship Edition DX+	key down	4572155	Left
PAC-MAN Championship Edition DX+	key down	4572467	Down
PAC-MAN Championship Edition DX+	key up	4572482	Left
PAC-MAN Championship Edition DX+	key up	4572763	Down
PAC-MAN Championship Edition DX+	key down	4572779	Left
PAC-MAN Championship Edition DX+	key down	4573013	Up
PAC-MAN Championship Edition DX+	key up	4573044	Left
PAC-MAN Championship Edition DX+	key up	4573590	Up
PAC-MAN Championship Edition DX+	key down	4573684	Up
PAC-MAN Championship Edition DX+	key up	4573762	Up
PAC-MAN Championship Edition DX+	key down	4574152	Left
PAC-MAN Championship Edition DX+	key up	4574448	Left
PAC-MAN Championship Edition DX+	key down	4574526	Down
PAC-MAN Championship Edition DX+	key up	4574869	Down
PAC-MAN Championship Edition DX+	key down	4575166	Right
PAC-MAN Championship Edition DX+	key up	4575696	Right
PAC-MAN Championship Edition DX+	key down	4575712	Down
PAC-MAN Championship Edition DX+	key up	4576242	Down
PAC-MAN Championship Edition DX+	key down	4576616	Left
PAC-MAN Championship Edition DX+	key up	4577334	Left
PAC-MAN Championship Edition DX+	key down	4581749	Left
PAC-MAN Championship Edition DX+	key up	4582030	Left
PAC-MAN Championship Edition DX+	key down	4582076	Left
PAC-MAN Championship Edition DX+	key up	4582139	Left
PAC-MAN Championship Edition DX+	key down	4582201	Up
PAC-MAN Championship Edition DX+	key up	4582248	Up
PAC-MAN Championship Edition DX+	key down	4582560	Left
PAC-MAN Championship Edition DX+	key up	4582903	Left
PAC-MAN Championship Edition DX+	key down	4583075	Up
PAC-MAN Championship Edition DX+	key up	4583387	Up
PAC-MAN Championship Edition DX+	key down	4583480	Right
PAC-MAN Championship Edition DX+	key up	4583652	Right
PAC-MAN Championship Edition DX+	key down	4583730	Left
PAC-MAN Championship Edition DX+	key up	4584089	Left
PAC-MAN Championship Edition DX+	key down	4584229	Right
PAC-MAN Championship Edition DX+	key up	4584416	Right
PAC-MAN Championship Edition DX+	key down	4584775	Left
PAC-MAN Championship Edition DX+	key up	4585025	Left
PAC-MAN Championship Edition DX+	key down	4585150	Down
PAC-MAN Championship Edition DX+	key up	4585384	Down
PAC-MAN Championship Edition DX+	key down	4585446	Right
PAC-MAN Championship Edition DX+	key up	4585649	Right
PAC-MAN Championship Edition DX+	key down	4585680	Down
PAC-MAN Championship Edition DX+	key down	4585883	Right
PAC-MAN Championship Edition DX+	key up	4585898	Down
PAC-MAN Championship Edition DX+	key up	4586304	Right
PAC-MAN Championship Edition DX+	key down	4586320	Up
PAC-MAN Championship Edition DX+	key up	4586632	Up
PAC-MAN Championship Edition DX+	key down	4586663	Left
PAC-MAN Championship Edition DX+	key up	4586710	Left
PAC-MAN Championship Edition DX+	key down	4586741	Right
PAC-MAN Championship Edition DX+	key up	4587505	Right
PAC-MAN Championship Edition DX+	key down	4587537	Down
PAC-MAN Championship Edition DX+	key down	4587942	Left
PAC-MAN Championship Edition DX+	key up	4587973	Down
PAC-MAN Championship Edition DX+	key down	4588707	Up
PAC-MAN Championship Edition DX+	key up	4588753	Left
PAC-MAN Championship Edition DX+	key down	4589112	Left
PAC-MAN Championship Edition DX+	key up	4589128	Up
PAC-MAN Championship Edition DX+	key down	4589393	Down
PAC-MAN Championship Edition DX+	key up	4589409	Left
PAC-MAN Championship Edition DX+	key up	4589955	Down
PAC-MAN Championship Edition DX+	key down	4590001	Left
PAC-MAN Championship Edition DX+	key down	4590376	Up
PAC-MAN Championship Edition DX+	key up	4590391	Left
PAC-MAN Championship Edition DX+	key up	4590875	Up
PAC-MAN Championship Edition DX+	key down	4590891	Right
PAC-MAN Championship Edition DX+	key up	4591437	Right
PAC-MAN Championship Edition DX+	key down	4591499	Up
PAC-MAN Championship Edition DX+	key up	4591717	Up
PAC-MAN Championship Edition DX+	key down	4591858	Down
PAC-MAN Championship Edition DX+	key down	4592123	Left
PAC-MAN Championship Edition DX+	key up	4592154	Down
PAC-MAN Championship Edition DX+	key down	4592279	Down
PAC-MAN Championship Edition DX+	key up	4592310	Left
PAC-MAN Championship Edition DX+	key down	4592607	Right
PAC-MAN Championship Edition DX+	key up	4592622	Down
PAC-MAN Championship Edition DX+	key up	4593371	Right
